GeoFIPS,GeoName,Region,TableName,LineCode,IndustryClassification,Description,Unit,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
 "31000","Nebraska",4,SAINC70,17,"..."," Imputed income payments on assets to persons ","Thousands of dollars",286549,275316,323524,420599,480914,502897,527860,547401,595277,757554,745359,750429,853668,822051,763001,782395,842648,958522,1120867,1225746,1313119,1416143,1274919
 "31000","Nebraska",4,SAINC70,18,"...","  Interest ","Thousands of dollars",200862,211333,282048,379434,430005,442949,453816,460550,515485,693877,673574,662416,751331,703491,629650,658220,707544,777067,945869,1064374,1099551,1199184,1076408
 "31000","Nebraska",4,SAINC70,19,"...","  Dividends ","Thousands of dollars",85687,63983,41476,41165,50909,59948,74044,86851,79792,63677,71785,88013,102337,118560,133351,124175,135104,181455,174998,161372,213568,216959,198511
 "31000","Nebraska",4,SAINC70,20,"..."," Benefit payments and withdrawals ","Thousands of dollars",226211,256787,283908,327527,373976,410085,464672,532036,582498,609336,655352,701694,777092,853309,933290,1006920,1032114,1086168,1174424,1237953,1291470,1367715,1406137
 "31000","Nebraska",4,SAINC70,21,"..."," Net change in benefit entitlements 4/","Thousands of dollars",359768,340210,382595,500076,567122,572183,561523,558181,598862,764186,783821,765818,821675,848794,750885,743607,812708,891481,964779,1018212,1071085,1188039,915200
 "31000","Nebraska",4,SAINC70,22,"...","Cash flow ","Thousands of dollars",216367,144681,118304,112137,122634,161098,130324,114221,115713,101521,97582,74437,74783,51811,10901,-15947,-4623,58797,149392,93329,197392,331654,384002
 "31000","Nebraska",4,SAINC70,23,"..."," Actual employer and household contributions ","Thousands of dollars",232906,248587,273135,299812,307042,377917,415846,441535,469782,521954,570735,593505,639933,693747,741259,781276,808069,851796,859224,863938,901628,940998,1059000
 "31000","Nebraska",4,SAINC70,24,"..."," Monetary income receipts on assets ","Thousands of dollars",229833,180065,159984,170473,222162,224449,218409,249699,261619,216335,216086,218065,247701,247167,238666,255392,277756,355829,535605,547266,676764,857619,840542
 "31000","Nebraska",4,SAINC70,25,"..."," Less: Benefit payments and withdrawals ","Thousands of dollars",226211,256787,283908,327527,373976,410085,464672,532036,582498,609336,655352,701694,777092,853309,933290,1006920,1032114,1086168,1174424,1237953,1291470,1367715,1406137
 "31000","Nebraska",4,SAINC70,26,"..."," Less: Administrative expenses ","Thousands of dollars",20161,27184,30907,30621,32594,31183,39259,44977,33190,27432,33887,35439,35759,35794,35734,45695,58334,62660,71013,79922,89530,99248,109403
 "31000","Nebraska",4,SAINC70,27,"...","Employers' normal cost ","Thousands of dollars",192606,206366,216639,263889,310159,319954,323776,355487,388258,398212,454870,469282,477123,590405,616770,649374,671889,683255,680304,686083,697605,742387,592758
 "31000","Nebraska",4,SAINC70,28,"...","Interest accrued on benefit entitlements ","Thousands of dollars",500427,539979,579017,622838,707358,764191,817072,876386,952582,1018536,1031551,1088440,1147518,1068091,1106723,1157196,1195226,1257678,1327740,1387525,1440336,1464901,1671096
 "31000","Nebraska",4,SAINC70,29,"...","Benefit entitlements ","Thousands of dollars",8967828,9621351,10341690,12182732,13860213,14839254,15928979,17317894,18515547,19575791,21761152,22966192,23998249,27674050,28949154,29895456,31475125,33270808,34790920,36128246,36735439,37758631,35125009
 "31000","Nebraska",4,SAINC70,30,"...","Pension plan assets ","Thousands of dollars",7380304,6895672,6172942,8113950,8797510,9212851,10516212,11251363,8675198,10026544,11113882,10846818,12316951,14565684,15774083,15773184,16407819,18639287,17828925,20219336,22772305,25500501,22500700
 "31000","Nebraska",4,SAINC70,31,"...","Plans' claims on employers ","Thousands of dollars",1587524,2725679,4168748,4068782,5062703,5626403,5412767,6066531,9840349,9549247,10647270,12119374,11681298,13108366,13175071,14122272,15067306,14631521,16961995,15908910,13963134,12258130,12624309
 "31000","Nebraska",4,SAINC70,32,"...","Funded ratio 5/","Ratio",82.3,71.7,59.7,66.6,63.5,62.1,66.0,65.0,46.9,51.2,51.1,47.2,51.3,52.6,54.5,52.8,52.1,56.0,51.2,56.0,62.0,67.5,64.1
"Note: See the included footnote file."
"SAINC70: Transactions of state and local government defined benefit pension plans "
"Last updated: September 29, 2023-- new statistics for 2022; revised statistics for 2018-2021."
"U.S. Bureau of Economic Analysis"
