GeoFIPS,GeoName,Region,TableName,LineCode,IndustryClassification,Description,Unit,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
 "35000","New Mexico",6,SAINC45,250,"..."," Value of inventory change: livestock ","Thousands of dollars",13152,-3261,-9132,18451,-1818,19799,-10382,-25519,10059,-12600,47271,-83056,33734,-19746,-22640,4920,-7578,-13273,-16799,17340,4252,-14160,35766,-2682,2499,57516,6919,-18736,71847,15835,8241,-49881,-1653,-24152,-34409,-11484,57488,30052,-55460,40468,-9075,-20618,-135590,-56288,-71301,45712,66170,58976,131321,-33431,-50331,-44303,-90649,2335
 "35000","New Mexico",6,SAINC45,260,"..."," Value of inventory change: crops ","Thousands of dollars",-6746,-3536,6019,-6686,-9475,13397,-9587,-2601,41003,-17109,1184,-33535,29959,29867,-5238,11440,36485,-22368,-16413,-5649,-48179,-6211,-5192,-1211,-5873,5485,-4313,16632,14223,-11509,-5385,-4513,-3396,-9585,-5789,19019,-1492,-11692,7432,-14636,-24689,3554,-23224,-66136,-22690,-5822,-17116,-23798,-20997,-34268,-26110,-36301,-18120,-27468
 "35000","New Mexico",6,SAINC45,265,"..."," Value of inventory change: materials and supplies ","Thousands of dollars",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),-11952,9399,-7286,4039,-12199,-1418,1373,1477,-3681,1986,-1844,3959,-6288,2759,-7723,5776,3663,1054,-46,198,-1440,2131,-596,2894,412,-6038,238,4757,-6867,2628,2132,12682
 "35000","New Mexico",6,SAINC45,270,"...","Cash receipts and other income ","Thousands of dollars",446319,507705,521399,640899,885808,615539,753742,728119,790172,1018634,1173150,1234505,931444,972109,1050343,1083530,1125743,1138897,1314563,1424782,1598239,1613552,1564818,1612100,1728546,1714776,1670166,1802756,2010875,2085338,2183649,2266859,2381126,2144470,2314520,2727391,2823128,2690004,3262819,3229138,2776054,3331313,4131875,3910267,3508040,4035616,3278078,3144296,3197963,3188944,3413525,3635537,3631929,4263980
 "35000","New Mexico",6,SAINC45,280,"..."," Less: Production expenses ","Thousands of dollars",368981,391087,407499,529090,688410,524822,568909,614455,737570,854590,1045096,1002998,923525,936573,975888,1017659,999306,964917,1092459,1172142,1195593,1208937,1225433,1145072,1233361,1396115,1394068,1481931,1646065,1608549,1617579,1814084,1693408,1741305,1834862,1949194,2136626,2288064,2522075,2704842,2599635,2586908,2945972,2942051,2666012,3024475,2674274,2486858,2630081,2521573,2588767,2853607,2988634,3532025
 "35000","New Mexico",6,SAINC45,290,"...","Equals: Realized net income ","Thousands of dollars",77338,116618,113900,111809,197398,90717,184833,113664,52602,164044,128054,231507,7919,35536,74455,65871,126437,173980,222104,252640,402646,404615,339385,467028,495185,318661,276098,320825,364810,476789,566070,452775,687718,403165,479658,778197,686502,401940,740744,524296,176419,744405,1185903,968216,842028,1011141,603804,657438,567882,667371,824758,781930,643295,731955
 "35000","New Mexico",6,SAINC45,300,"..."," Plus: Value of inventory change ","Thousands of dollars",6406,-6797,-3113,11765,-11293,33196,-19969,-28120,51062,-29709,48455,-116591,63693,10121,-27878,16360,28907,-35641,-33212,11691,-43927,-20371,18622,5506,-10660,67040,-9593,-3522,87443,5803,-825,-52408,-6893,-29778,-46486,10294,48273,24136,-44365,26886,-33810,-16866,-160254,-120293,-94587,42784,49466,29140,110562,-62942,-83308,-77976,-106637,-12451
 "35000","New Mexico",6,SAINC45,310,"...","Equals: Net income including corporate farms ","Thousands of dollars",83744,109821,110787,123574,186105,123913,164864,85544,103664,134335,176509,114916,71612,45657,46577,82231,155344,138339,188892,264331,358719,384244,358007,472534,484525,385701,266505,317303,452253,482592,565245,400367,680825,373387,433172,788491,734775,426076,696379,551182,142609,727539,1025649,847923,747441,1053925,653270,686578,678444,604429,741450,703954,536658,719504
 "35000","New Mexico",6,SAINC45,320,"..."," Less: Net income of corporate farms ","Thousands of dollars",10605,12149,13945,20102,46639,18572,33117,13482,18833,31314,39509,6510,12655,3998,-6468,12375,27380,21635,29840,34610,70041,74839,57569,90132,71015,79435,36186,70585,91758,77140,64002,53250,89910,45760,60570,127402,98495,52478,100774,79516,15765,91548,142734,102203,68992,90241,23312,49651,54669,114340,98770,107252,98902,144202
 "35000","New Mexico",6,SAINC45,330,"..."," Plus: Statistical adjustment ","Thousands of dollars",3,3,3,4,4,1,0,-2,-1,2,2,-1,3,-3,1,2,2,3,1,1,-4,0,2,3,3,-3,-4,2,4,-2,2,-4,-5,2,-2,-4,-4,0,-2,-1,-4,4,-4,2,-1,2,0,-2,-1,-2,3,4,-1,-3
 "35000","New Mexico",6,SAINC45,340,"...","Equals: Farm proprietors' income ","Thousands of dollars",73142,97675,96845,103476,139470,105342,131747,72060,84830,103023,137002,108405,58960,41656,53046,69858,127966,116707,159053,229722,288674,309405,300440,382405,413513,306263,230315,246720,360499,405450,501245,347113,590910,327629,372600,661085,636276,373598,595603,471665,126840,635995,882911,745722,678448,963686,629958,636925,623774,490087,642683,596706,437755,575299
 "35000","New Mexico",6,SAINC45,350,"..."," Plus: Farm wages and salaries ","Thousands of dollars",32614,31857,31096,31445,38068,39074,42411,48307,46322,60715,65692,67626,65994,69420,69158,71225,74437,71739,74400,81979,84611,95849,90647,88719,102689,133025,142776,138480,165011,161068,155890,175888,176748,199942,174973,187674,214760,206195,239149,219716,248439,218182,219057,243310,271407,262194,220705,252951,269624,268733,194876,287765,314323,256371
 "35000","New Mexico",6,SAINC45,360,"..."," Plus: Farm supplements to wages and salaries ","Thousands of dollars",1510,1524,1693,1838,2485,2904,2766,3408,3718,4086,4553,4300,4237,4853,4718,5554,5731,5704,7104,7620,9569,11374,11741,13109,13882,17877,17880,16644,17665,18003,21859,18685,21247,20833,22917,26757,26763,27675,37551,41059,38107,34616,30567,34850,44688,39687,35491,44211,47775,42626,33046,42210,42967,53034
 "35000","New Mexico",6,SAINC45,370,"...","Equals: Farm earnings ","Thousands of dollars",107266,131056,129634,136759,180023,147320,176924,123775,134870,167824,207247,180331,129191,115929,126922,146637,208134,194150,240557,319321,382854,416628,402828,484233,530084,457165,390971,401844,543175,584521,678994,541686,788905,548404,570490,875516,877799,607468,872303,732440,413386,888793,1132535,1023882,994543,1265567,886154,934087,941173,801446,870605,926681,795045,884704
"Note: See the included footnote file."
"SAINC45: Farm income and expenses "
"Last updated: September 29, 2023-- new statistics for 2022; revised statistics for 2002-2021."
"U.S. Bureau of Economic Analysis"
