GeoFIPS,GeoName,Region,TableName,LineCode,IndustryClassification,Description,Unit,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
 "20000","Kansas",4,SAINC50,82,"...","   Less: Refunds ","Thousands of dollars",20075,26243,17992,18316,21620,28483,30138,33011,32307,32511,36654,43388,41634,47404,50304,54368,57711,43821,50911,68641,79946,88347,114696,129955,127510,201331,232942,343783,274321,279395,305190,314787,423832,440175,539102,614685,654151,643558,614868,544409,668803,596920,575622,625536,631586,583851,614713,685605,701718,745184,801645,1039034,1102163,1204107,1493318,1476631,1523124,1465153,1565581,1634063,2261486,2179671,2052200,1853058,1897190,1881151,1889269,1924795,2069714,2134596,2157130,2034488,2007757,2292772,2162749
 "20000","Kansas",4,SAINC50,120,"..."," State governments ","Thousands of dollars",14589,14854,15353,17648,19115,19572,20295,21600,22953,24339,28755,34957,37021,39514,42653,46373,46892,52836,96251,92126,83653,101600,104896,110710,131470,160419,191696,206675,260699,268287,324138,366560,419186,497670,542485,625696,656714,685465,662925,740289,926852,911943,960697,1005994,1043033,1210585,1317367,1426453,1548478,1731570,1851069,1856015,2047209,2122096,1958082,1917935,2037938,2282557,2524715,2957809,3101872,2774060,2777840,2917954,2985555,2957123,2525323,2444123,2455205,3018097,3665489,3993388,4017329,4711302,4923961
 "20000","Kansas",4,SAINC50,130,"...","  Income taxes ","Thousands of dollars",10708,10318,9026,10563,11353,11490,12073,12689,12897,14010,18011,22926,23927,25173,26999,29211,28778,33214,76961,71271,61096,76382,78557,82511,101620,127242,155993,170390,218307,220149,272656,313997,365851,440176,482231,563931,591713,618174,596979,671358,854224,832228,869472,909750,946794,1120042,1223806,1325854,1452463,1630934,1743792,1742460,1931760,2010178,1839120,1793200,1900980,2141414,2380708,2813337,2960918,2629421,2622447,2758472,2818602,2755876,2352612,2264810,2263338,2821370,3462391,3791122,3817865,4500361,4709670
 "20000","Kansas",4,SAINC50,150,"...","  Motor vehicle licenses ","Thousands of dollars",2934,3618,5472,6268,6730,7081,7442,7956,9016,9369,9701,10816,11815,12796,13717,15213,16219,17586,17085,18573,20186,22716,23699,25297,27813,30493,32780,32958,38653,44696,48106,48532,48023,51291,53431,54395,56894,58214,57193,59698,62939,70306,81265,86112,86538,80449,82467,89663,84673,87713,93670,99029,100452,96067,103014,109376,117798,121413,124713,124435,120409,122380,131507,136964,143434,149358,150089,152608,162980,167700,172902,175244,169680,177943,181725
 "20000","Kansas",4,SAINC50,160,"...","  Other taxes 5/","Thousands of dollars",947,918,855,817,1032,1001,780,955,1040,960,1043,1215,1279,1545,1937,1949,1895,2036,2205,2282,2371,2502,2640,2902,2037,2684,2923,3327,3739,3442,3376,4031,5312,6203,6823,7370,8107,9077,8753,9233,9689,9409,9960,10132,9701,10094,11094,10936,11342,12923,13607,14526,14997,15851,15948,15359,19160,19730,19294,20037,20545,22259,23886,22518,23519,51889,22622,26705,28887,29027,30196,27022,29784,32998,32566
 "20000","Kansas",4,SAINC50,180,"..."," Local governments ","Thousands of dollars",233,247,258,231,210,195,183,305,326,436,418,762,760,844,748,1052,1109,1034,1117,959,978,1295,1414,1493,1704,1790,2409,2618,3020,3176,4148,4045,4784,5139,5732,5718,6457,6378,4594,4878,5456,5928,5600,6216,5495,6486,7974,6869,7674,8250,8716,7682,8453,8815,9137,10772,14889,18934,19996,18648,19499,15346,19056,18862,20585,23057,23505,26738,28980,32799,34698,32813,33793,35020,36089
 "20000","Kansas",4,SAINC50,190,"...","  Income taxes ","Thousands of dollars",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1786,2414,2011,3859,3559,1978,2638,1997,1908,1717,1457,1477,1548,1578,1736,1911
 "20000","Kansas",4,SAINC50,200,"...","  Motor vehicle licenses ","Thousands of dollars",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),187,175,194,311,348,323,374,386,445,576,532,677,694,1074,632,754,909,785,1009,1055,1199,1084,1360,1531,1615,1781,1125,1038,1084,1395,1782,1179,1447,1781,2335,2607,3418,5568,5095,7180,6477,8465,8241,10578,11707,10999,12815,13219,14850,14442,14287,11565,11769,12008
 "20000","Kansas",4,SAINC50,210,"...","  Other taxes ","Thousands of dollars",233,247,258,231,210,195,183,305,326,436,418,762,760,844,748,1052,1109,1034,1117,959,978,1108,1239,1299,1393,1442,2086,2244,2634,2731,3572,3513,4107,4445,4658,5086,5703,5469,3809,3869,4401,4729,4516,4856,3964,4871,6193,5744,6636,7166,7321,5900,7274,7368,7356,8437,12282,15516,14428,11767,9905,6858,6732,7062,8029,8712,10509,12015,14044,16492,18779,16978,20650,21515,22170
 "20000","Kansas",4,SAINC50,230,"..."," State and local personal property taxes ","Thousands of dollars",7947,8872,9545,10302,11184,12067,12867,13287,12698,11815,11710,18412,19797,21159,23256,24458,24907,26169,26429,27940,29755,31047,33295,30803,27865,29397,30172,33663,29964,26153,27983,27692,27303,46947,58839,62240,54084,56083,64373,73189,73029,89699,126843,112396,103256,104509,90250,98375,109368,102514,95677,102499,92277,89932,110460,129501,127053,118703,134116,152168,154043,143236,146257,164600,166309,148975,152017,156034,162649,169651,178072,186714,193900,201547,213634
"Note: See the included footnote file."
"SAINC50: Personal current taxes "
"Last updated: September 29, 2023-- new statistics for 2022; revised statistics for 1979-2021."
"U.S. Bureau of Economic Analysis"
